,score,match,messy,original,id,index,Partial Token Set,Partial Ratio,Token Sort,WRatio,Score Average
1793,0.0,joaquin matias alfei palloni,joaquin matias alfei palloni, Joaquín Matías Alfei Palloni3,27550,27548,100,100,100,100,100.0
1794,0.0,adrian marcelo bueno,"adrian marcelo 
bueno"," Adrián Marcelo 
Bueno1",27605,27603,100,95,100,98,97.667
1795,0.0,roque ignacio ferrer monti,roque ignacio ferrer monti, Roque Ignacio Ferrer Monti1,27554,27552,100,100,100,100,100.0
1796,0.0,victor alejandro molina,victor alejandro molina, Víctor Alejandro Molina2,18483,18482,100,100,100,100,100.0
1797,0.66,irene martijena,"irene delia 
martijena"," Irene Delia 
Martijena2 ",18401,18400,100,73,83,95,83.667
1798,0.83,estefania aylen fesser,estefania a. fesser,Estefanía A. Fesser1,2255,2254,100,79,90,89,86.0
1799,0.0,octavio gianatiempo,octavio gianatiempo, Octavio Gianatiempo1,61337,61334,100,100,100,100,100.0
1800,0.94,maria fernanda trejo,"maria fernanda trejo martinez 
bruno g. berardino"," María Fernanda Trejo Martinez2 
Bruno G. Berardino1",159868,115619,100,100,60,90,83.333
1801,0.83,eduardo canepa,eduardo t. canepa, Eduardo T. Cánepa1 ,1495,1494,100,79,93,95,89.0
1802,0.88,carolina soledad fracchia,carolina s. fracchia,Carolina S. Fracchia1,11438,11437,100,70,86,89,81.667
1803,0.35,maria soledad segretin,ma. soledad segretin, Ma. Soledad Segretin1,864,863,100,90,93,90,91.0
1804,0.83,sebastian javier lipina,sebastian j. lipina, Sebastián J. Lipina1 ,10461,10460,100,74,88,89,83.667
1805,0.0,martin klappenbach,martin klappenbach,Martin Klappenbach1,10164,10163,100,100,100,100,100.0
1806,0.0,candela medina,candela medina, Candela Medina1,59752,59749,100,100,100,100,100.0
1807,0.69,ramiro angel maria freudenthal,ramiro freudenthal, Ramiro Freudenthal1 ,5001,5000,100,78,75,86,79.667
1808,0.67,camila lorena fullio,camila fullio,Camila Fullio1,173818,119082,100,69,79,86,78.0
1809,0.58,matias nicolas schroeder,matias schroeder, Matías Schroeder1,60728,60725,100,81,80,86,82.333
1810,0.0,martin grinspun,martin grinspun, Martín Grinspun1,75975,75971,100,100,100,100,100.0
1811,0.0,diego moncada,diego moncada, Diego Moncada1 ,60499,60496,100,100,100,100,100.0
1812,0.78,alexandra valeria perez,m.alexandra garcia-perez,M.Alexandra García-Pérez1,87504,87500,100,84,64,85,77.667
1813,0.87,martini rossi,martin irani, Martín Irani1,74928,74924,52,67,48,72,62.333
1814,0.99,pablo vicente teta,vicente tiznado, Vicente Tiznado1,21128,21127,100,74,61,61,65.333
1815,0.68,jose luis valenti,jose luis valdes, José Luis Valdés2,67509,67505,100,88,85,85,86.0
1816,0.92,nadia analia fuentealba,pablo fuentealba," 
Pablo Fuentealba1 ",29867,29865,100,81,62,73,72.0
1817,0.55,javier a gonzalez sanabria,javier gonzalez sanabria,Javier Gonzalez Sanabria1,90257,90253,100,92,96,96,94.667
1818,0.0,juan emilio belforte,juan emilio belforte, Juan Emilio Belforte1,7258,7257,100,100,100,100,100.0
1819,0.0,camila zold,camila zold, Camila Zold1 ,25015,25014,100,100,100,100,100.0
1820,0.85,guadalupe hindi,guadalupe herrera,Guadalupe Herrera1,46082,46079,100,73,69,71,71.0
1821,0.81,laura andrea herrera,nerea herrero,Nerea Herrero1,59051,59048,69,85,55,76,72.0
1822,0.97,mariela leo,candela leon, Candela Leon1,26343,26342,36,73,35,70,59.333
1823,0.0,brenda giagante,"brenda 
giagante"," Brenda 
Giagante1",95174,95168,100,93,100,97,96.667
1824,0.0,silvia oddo,silvia oddo, Silvia Oddo1,94768,94762,100,100,100,100,100.0
1825,0.55,patricia sola,patricia solis, Patricia Solis1,60104,60101,100,92,89,89,90.0
1826,0.0,gustavo ezequiel juantorena,gustavo ezequiel juantorena,Gustavo Ezequiel Juantorena1,173059,118346,100,100,100,100,100.0
1827,0.0,marcos luis pietto,marcos luis pietto, Marcos Luis Pietto2,77081,77077,100,100,100,100,100.0
1828,0.0,angel javier tabullo,angel javier tabullo, Angel Javier Tabullo3,12686,12685,100,100,100,100,100.0
1829,0.0,bruno bianchi,"bruno 
bianchi"," Bruno 
Bianchi1",49267,49264,100,92,100,96,96.0
1830,0.0,juan esteban kamienkowski,juan esteban kamienkowski, Juan Esteban Kamienkowski1 ,7594,7593,100,100,100,100,100.0
1831,0.0,martin klappenbach,martin klappenbach,Martín Klappenbach1,10164,10163,100,100,100,100,100.0
1832,0.73,fernando federico locatelli,fernando locatelli, Fernando Locatelli1 ,4962,4961,100,78,80,86,81.333
1833,0.8,julieta laura rojo,julieta laurino,Julieta Laurino1,23880,23879,100,80,79,79,79.333
1834,0.0,cecilia forcato,cecilia forcato, Cecilia Forcato2,20776,20775,100,100,100,100,100.0
1835,0.0,maria eugenia pedreira,maria eugenia pedreira, Maria Eugenia Pedreira1,4052,4051,100,100,100,100,100.0
1836,0.0,laura kaczer,laura kaczer, Laura Kaczer1 ,2950,2949,100,100,100,100,100.0
1837,0.97,mariela leo,candela leon,Candela León1,26343,26342,36,73,35,70,59.333
1838,0.81,laura andrea herrera,nerea herrero, Nerea Herrero1,59051,59048,69,85,55,76,72.0
1839,0.74,maria eugenia samman,maria samman, María Samman1,95280,95274,100,75,75,86,78.667
1840,0.0,brenda giagante,brenda giagante," 
Brenda Giagante1",95174,95168,100,100,100,100,100.0
1841,0.55,patricia sola,patricia solis, Patricia Solís1,60104,60101,100,92,89,89,90.0
1842,0.9,delfina goni,delfina loch,Delfina Loch1,127436,110684,100,75,75,75,75.0
1843,0.72,carolina lucia facal,carolina facal, Carolina Facal1,94610,94604,100,79,82,95,85.333
1844,0.0,mariana alonso,mariana alonso, Mariana Alonso2,73562,73558,100,100,100,100,100.0
1845,0.51,maria elena avale,elena avale, Elena Avale1 ,2839,2838,100,100,79,90,89.667
1846,0.5,maria paula martinez,paula martinez,Paula Martinez1,51770,51767,100,100,82,95,92.333
1847,0.87,malena moya,malen moyano, Malen Moyano2,79687,79683,91,91,87,87,88.333
1848,1.06,susanne thiemann,susanne diekelmann," 
Susanne Diekelmann3",82098,82094,100,75,41,82,66.0
1849,0.0,cecilia forcato,cecilia forcato, Cecilia Forcato2 ,20776,20775,100,100,100,100,100.0
1850,0.59,laura soledad mazzitelli fuentes,laura mazzitelli fuentes,Laura Mazzitelli Fuentes1,59569,59566,100,88,86,95,89.667
1851,0.78,emilia beatriz deleglise,emilia deleglise, Emilia Deleglise1,61097,61094,100,75,80,86,80.333
1852,0.0,lucas alberto mongiat,lucas alberto mongiat, Lucas Alberto Mongiat1 ,5744,5743,100,100,100,100,100.0
1853,0.0,magdalena miranda,magdalena miranda,Magdalena Miranda1,57973,57970,100,100,100,100,100.0
1854,1.08,carla daniela piromalli,dinka piromalli girado, Dinka Piromalli Girado1,35038,35036,100,67,62,59,62.667
1855,0.94,laura navas,carla navas, Carla Navas1,74974,74970,100,82,82,82,82.0
1856,0.0,noelia weisstaub,noelia weisstaub, Noelia Weisstaub1,19619,19618,100,100,100,100,100.0
1857,0.0,pedro bekinschtein,pedro bekinschtein, Pedro Bekinschtein1 ,4492,4491,100,100,100,100,100.0
1858,0.89,pedro morin,luis pedro morera,Luis Pedro Morera1,776,775,100,82,64,86,77.333
1859,0.0,jose ignacio gallea,jose ignacio gallea, José Ignacio Gallea1,12064,12063,100,100,100,100,100.0
1860,0.0,mario eduardo guido,mario eduardo guido, Mario Eduardo Guido2,2664,2663,100,100,100,100,100.0
1861,0.81,leonardo medrano,"leonardo adrian 
medrano"," Leonardo Adrián 
Medrano1 ",16205,16204,100,81,82,86,83.0
1862,0.0,jose ignacio gallea,jose ignacio gallea,José Ignacio Gallea1,12064,12063,100,100,100,100,100.0
1863,0.0,eduardo garbarino pico,eduardo garbarino pico, Eduardo Garbarino Pico2,3393,3392,100,100,100,100,100.0
1864,0.81,leonardo medrano,leonardo adrian medrano, Leonardo Adrián Medrano1,16205,16204,100,81,82,95,86.0
1865,0.89,pedro morin,"luis 
pedro morera"," Luis 
Pedro Morera1 ",776,775,100,82,64,86,77.333
1866,0.91,malen daiana moyano,malen d moyano,Malen D Moyano1,75443,75439,100,64,85,87,78.667
1867,1.06,susanne thiemann,susanne diekelmann, Susanne Diekelmann3,82098,82094,100,75,41,82,66.0
1868,0.86,bruno gabriel berardino,bruno g. berardino,Bruno G. Berardino1,44088,44085,100,67,85,89,80.333
1869,0.85,fabricio matias ballarini,fabricio ballarini, Fabricio Ballarini2,57552,57549,100,67,84,95,82.0
1870,0.81,mariela sandra juana chertoff,mariela chertoff, Mariela Chertoff1,22060,22059,100,69,71,86,75.333
1871,0.72,lionel ivan muller igaz,lionel muller igaz," 
Lionel Muller Igaz3 ",11905,11904,100,83,88,95,88.667
1872,0.95,maria carla marino,maria carla navas,María Carla Navas1,2770,2769,100,76,74,75,75.0
1873,1.1,carla daniela piromalli,dinka marina piromalli girado, Dinka Marina Piromalli Girado1,35038,35036,100,65,65,62,64.0
1874,0.0,magdalena miranda,magdalena miranda, Magdalena Miranda1,57973,57970,100,100,100,100,100.0
1875,0.0,pedro bekinschtein,"pedro 
bekinschtein"," Pedro 
Bekinschtein1",4492,4491,100,94,100,97,97.0
1876,0.67,alejandro hugo nasimbera,alejandro nasimbera,Alejandro Nasimbera1,123973,107221,100,74,88,95,85.667
1877,1.04,benjamin canete,benjamin netherwood, Benjamin Netherwood2,86360,86356,100,87,76,76,79.667
1878,0.57,emiliano rodriguez,"mariano 
rodriguez"," Mariano 
Rodriguez1",74446,74442,100,83,86,83,84.0
1879,0.6,rodrigo quiroga,rodrigo quian quiroga, Rodrigo Quian Quiroga2 ,43029,43026,100,80,83,95,86.0
1880,0.0,santiago ojea ramos,santiago ojea ramos,Santiago Ojea Ramos1,75692,75688,100,100,100,100,100.0
1881,0.89,matias andres dinardi,matias andina, Matias Andina1,65158,65154,100,77,76,86,79.667
1882,0.95,debora ines pedron,debora intile, Debora Intile1,128145,111393,100,77,65,65,69.0
1883,0.83,arturo roman janikow,arturo romano, Arturo Romano1,66799,66795,100,92,73,86,83.667
1884,0.0,mariana feld,"mariana 
feld"," Mariana 
Feld1 ",2915,2914,100,92,100,96,96.0
1885,0.0,laura alethia de la fuente,laura alethia de la fuente,Laura Alethia de la Fuente1,75459,75455,100,100,100,100,100.0
1886,0.73,enzo rodolfo tagliazucchi,enzo tagliazucchi, Enzo Tagliazucchi1,112038,101684,100,82,81,95,86.0
1887,0.47,andres ferrari,"andres 
ferran"," Andrés 
Ferrán1",76885,76881,100,86,89,86,87.0
1888,0.0,facundo carrillo,facundo carrillo, Facundo Carrillo2,11707,11706,100,100,100,100,100.0
1889,0.0,carla pallavicini,carla pallavicini, Carla Pallavicini3 ,24589,24588,100,100,100,100,100.0
1890,0.0,soledad picco,soledad picco,Soledad Picco1,171623,116952,100,100,100,100,100.0
1891,0.79,rodrigo fernandez,rodrigo s. fernandez, Rodrigo S. Fernandez1,64237,64234,100,82,94,95,90.333
1892,0.95,maria eugenia pedreira,maria e. pedreira, Maria E. Pedreira1,4052,4051,100,65,84,88,79.0
1893,0.0,marcelo eduardo pineyro,marcelo eduardo pineyro,Marcelo Eduardo Piñeyro1,58329,58326,100,100,100,100,100.0
1894,0.82,maria victoria olivera,maria victoria ontivero, María Victoria Ontivero1,92562,92558,100,91,89,89,89.667
1895,0.8,maria belen skaf ibarguren,maria belen skaf, María Belén Skaf3,171243,116583,100,100,76,90,88.667
1896,0.0,adrian marcelo bueno,"adrian 
marcelo bueno"," Adrián 
Marcelo Bueno1",27605,27603,100,95,100,98,97.667
1897,0.67,fernando victor molina,victor molina, Victor Molina2,1647,1646,100,100,74,90,88.0
1898,0.65,maria bustos,silvia bustos, Silvia Bustos2 ,86597,86593,100,75,72,72,73.0
1899,0.83,maria victoria olivera,maria victoria ontiveros, María Victoria Ontiveros1,92562,92558,100,91,87,87,88.333
1900,1.01,silvia gabriela bustos,silvia buestos, Silvia Buestos2 ,18464,18463,100,71,72,86,76.333
1901,1.01,maria laura pretel,carlos a. pretell annan,Carlos A. Pretell Annan1,1323,1322,61,61,60,57,59.333
1902,0.81,diego esteban pafundo,diego e. pafundo, Diego E. Pafundo1,74443,74439,100,62,83,88,77.667
1903,0.87,juan emilio belforte,juan e. belforte, Juan E. Belforte1 ,7258,7257,100,69,86,88,81.0
1904,0.81,maria alejandra,maria alejandra prost,Maria Alejandra Prost1,54023,54020,100,100,83,95,92.667
1905,0.49,mario gustavo murer,gustavo murer, Gustavo Murer1,790,789,100,100,81,95,92.0
1906,0.0,veronica adriana ramirez,veronica adriana ramirez,Verónica Adriana Ramírez1,159689,115607,100,100,100,100,100.0
1907,0.77,sebastian linares,sebastian lipina, Sebastián Lipina2,95291,95285,100,88,85,85,86.0
1908,0.0,eliana ruetti,eliana ruetti, Eliana Ruetti1 ,4232,4231,100,100,100,100,100.0
1909,0.0,daniela ramirez butavand,daniela ramirez butavand,Daniela Ramirez Butavand1,96580,96574,100,100,100,100,100.0
1910,0.0,maria virginia cifuentes,"maria virginia 
cifuentes"," María Virginia 
Cifuentes3",16760,16759,100,96,100,98,98.0
1911,0.77,marcos lancia,marcos lazo, Marcos Lazo4,8509,8508,100,82,75,75,77.333
1912,0.0,cristian garcia bauza,cristian garcia bauza, Cristian García Bauza4,1360,1359,100,100,100,100,100.0
1913,0.85,fabricio matias ballarini,"fabricio 
ballarini"," Fabricio 
Ballarini1 ",57552,57549,100,63,84,95,80.667
1914,0.0,maria sol ramos,maria sol ramos,María Sol Ramos1,173815,119079,100,100,100,100,100.0
1915,0.0,lucia rodriguez,lucia rodriguez, Lucía Rodriguez1,12995,12994,100,100,100,100,100.0
1916,0.0,sebastian alejo romano,sebastian alejo romano, Sebastian Alejo Romano1,60866,60863,100,100,100,100,100.0
1917,0.0,antonia marin burgin,antonia marin burgin," 
Antonia Marin Burgin1",3756,3755,100,100,100,100,100.0
1918,0.0,noel federman,noel federman, Noel Federman1 ,76372,76368,100,100,100,100,100.0
1919,0.0,alejandro ramos usaj,alejandro ramos usaj,Alejandro Ramos Usaj1,130094,113341,100,100,100,100,100.0
1920,0.75,agustin ibanez,ibanez agustin, Ibañez Agustin1,77526,77522,100,50,100,95,81.667
1921,0.9,adolfo martin garcia,garcia m. adolfo, Garcia M. Adolfo1,93277,93272,100,38,86,88,70.667
1922,0.81,ricardo marcos pautassi,pautassi ricardo," 
Pautassi Ricardo2 ",17020,17019,100,50,82,95,75.667
1923,0.56,ricardo sebastian rivas,sebastian rivas,Sebastián Rivas1,142701,114592,100,100,79,90,89.667
1924,0.36,maria laura esquivel,laura esquivel, Laura Esquivel1,77479,77475,100,100,82,95,92.333
1925,0.0,angeles salles,angeles salles, Angeles Salles1,5158,5157,100,100,100,100,100.0
1926,0.78,mariana busso,julia busso, Julia Busso1,13301,13300,100,73,67,67,69.0
1927,0.77,maria del carmen krawczyk,"maria 
krawczyk"," María 
Krawczyk2",10106,10105,100,73,72,86,77.0
1928,0.46,maria veronica baez,veronica baez, Verónica Baez3,4509,4508,100,100,81,95,92.0
1929,0.0,mariano boccia,mariano boccia, Mariano Boccia2,4764,4763,100,100,100,100,100.0
1930,0.0,fernanda ruth roman,fernanda ruth roman,Fernanda Ruth Román1,19445,19444,100,100,100,100,100.0
1931,0.0,maria soledad ausas,maria soledad ausas, Maria Soledad Ausas1,4417,4416,100,100,100,100,100.0
1932,0.0,lucas alberto mongiat,"lucas 
alberto mongiat"," Lucas 
Alberto Mongiat1 ",5744,5743,100,95,100,98,97.667
1933,0.83,anahi re,anahi rosso,Anahí Rosso1,10398,10397,100,88,74,74,78.667
1934,0.63,agostina belen sacson,agostina sacson,Agostina Sacson1,93661,93656,100,67,83,95,81.667
1935,0.0,pedro bekinschtein,pedro bekinschtein, Pedro Bekinschtein1,4492,4491,100,100,100,100,100.0
1936,0.0,leticia ileana sarli,leticia ileana sarli,Leticia Ileana Sarli1,91689,91685,100,100,100,100,100.0
1937,0.0,matias nicolas schroeder,matias nicolas schroeder,Matías Nicolás Schroeder1,60728,60725,100,100,100,100,100.0
1938,0.67,camila lorena fullio,camila fullio, Camila Fullio1,173818,119082,100,69,79,86,78.0
1939,0.69,martin grinspun,martin grispun, Martin Grispun1,75975,75971,100,93,97,97,95.667
1940,0.0,araceli seiffe,araceli seiffe,Araceli Seiffe1,74938,74934,100,100,100,100,100.0
1941,0.76,amaicha mara depino,amaicha m, Amaicha M,4913,4912,100,100,64,90,84.667
1942,0.61,eliana depino,depino, Depino1 ,5081,5080,100,100,63,90,84.333
1943,0.0,facundo lopez,facundo lopez,Facundo López1,57976,57973,100,100,100,100,100.0
1944,1.09,cintia sieben,ana p sieben samek, Ana P Sieben Samek1,46574,46571,100,69,58,60,62.333
1945,0.0,lucila brocardo,lucila brocardo, Lucila Brocardo1,12059,12058,100,100,100,100,100.0
1946,1.01,maria laura pretel,carlos a pretell annan, Carlos A Pretell Annan1,1323,1322,61,61,60,57,59.333
1947,0.87,juan emilio belforte,juan e belforte," 
Juan E Belforte1",7258,7257,100,67,86,88,80.333
1948,0.0,lorena rela,lorena rela, Lorena Rela1 ,17564,17563,100,100,100,100,100.0
1949,0.0,azul silva,azul silva,Azul Silva1,78374,78370,100,100,100,100,100.0
1950,0.99,marisa coler,marcos a. coletti, Marcos A. Coletti1,30039,30037,67,67,64,69,66.667
1951,0.85,caterina bater,caterina sister,Caterina Sister1,92270,92266,100,79,55,83,72.333
1952,0.59,natalia claudia colettis,natalia colettis, Natalia Colettis1,7975,7974,100,75,80,86,80.333
1953,0.29,daniela sala,daniela salas, Daniela Salas1,38887,38885,100,100,96,96,97.333
1954,0.57,magali cecilia cercato,magali cercato," 
Magali Cercato1",12118,12117,100,79,78,86,81.0
1955,0.75,natalia solari,natalia soldi,Natalia Soldi1,68072,68068,100,85,89,89,87.667
1956,0.78,luciana ferella,luciana farella, Luciana Farella1,24684,24683,100,93,93,93,93.0
1957,0.88,alejandro fabian schinder,alejandro f. schinder, Alejandro F. Schinder1,4212,4211,100,76,89,90,85.0
1958,0.99,veronica del carmen piatti,veronica c. piatti, Verónica C. Piatti1 ,57733,57730,100,61,79,89,76.333
1959,0.7,mariana noelia soria,delia soriano,Delia Soriano1,77284,77280,83,83,61,75,73.0
1960,0.68,herminia alicia brusco,alicia brusco, Alicia Brusco1,8180,8179,100,100,74,90,88.0
1961,0.72,laura romina caltana,laura caltana, Laura Caltana1,7030,7029,100,69,79,86,78.0
1962,1.02,maria jose aguilar,jose aguareles, José Aguareles3,83942,83938,100,77,62,62,67.0
1963,1.0,ana mercedes patricia merlo,,5,35296,35294,0,0,0,0,0.0
1964,0.69,daniel garcia,daniel garcia-rincon, Daniel García-Rincón3,28674,28672,100,100,79,90,89.667
1965,0.88,juan pablo luna,"juan paraiso-
luna"," Juan Paraíso-
Luna3",65671,65667,100,60,81,79,73.333
1966,1.07,alejandro ismael vera,ismael galve-roperh, Ismael Galve-Roperh3,179048,124097,100,54,65,66,61.667
1967,1.0,ana mercedes patricia merlo,,5 ,35296,35294,0,0,0,0,0.0
1968,0.44,esteban lombera,esteban n. lombera,Esteban N. Lombera1,74221,74217,100,80,94,95,89.667
1969,0.65,nicolas daniel rodriguez altieri,nicolas d. rodriguez altieri, Nicolas D. Rodriguez Altieri1,90108,90104,100,82,92,91,88.333
1970,0.0,ignacio spiousas,ignacio spiousas, Ignacio Spiousas2,7588,7587,100,100,100,100,100.0
1971,0.69,pablo esteban etchemendy,"pablo e. 
etchemendy"," Pablo E. 
Etchemendy1",11909,11908,100,70,86,89,81.667
1972,0.84,ramiro gaston tintorelli,ramiro tintorelli,Ramiro Tintorelli1,73831,73827,100,76,83,95,84.667
1973,0.95,julieta benitez,facundo urreta benitez,Facundo Urreta Benitez1,60069,60066,100,80,65,65,70.0
1974,0.97,paula andrea tassone,leonela tassone, Leonela Tassone1,55256,55253,100,73,69,69,70.333
1975,0.74,marina rochon,delfina rochon, Delfina Rochon1,25898,25897,100,77,74,74,75.0
1976,0.55,patricia sola,patricia solis," 
Patricia Solis1",60104,60101,100,92,89,89,90.0
1977,0.95,karina nancy meneghetti,nancy medel, Nancy Medel1,82059,82055,100,82,53,86,73.667
1978,0.76,mercedes ximena hug,mercedes x. hug,Mercedes X. Hüg1,23121,23120,100,67,85,87,79.667
1979,0.85,ramiro ovejero,ramiro o. vergara, Ramiro O. Vergara2,15741,15740,100,79,53,71,67.667
1980,0.75,fabian carlos tommasini,fabian c. tommasini, Fabián C. Tommasini1,22918,22917,100,74,88,89,83.667
1981,0.69,pablo esteban etchemendy,"pablo e. 
etchemendy"," Pablo E. 
Etchemendy2",11909,11908,100,70,86,89,81.667
1982,0.55,dario fernando bermejo,fernando bermejo, Fernando Bermejo1,72940,72936,100,100,84,95,93.0
1983,1.01,laura gabriela fernandez,laura g. fernandez, Laura G. Fernandez1 ,12578,12577,100,72,83,89,81.333
1984,1.03,elena arlauskas,melina vladisauskas,Melina Vladisauskas1,69745,69741,53,67,47,71,61.667
1985,0.85,veronica nardone,veronica nin, Veronica Nin3,124849,108097,100,83,79,79,80.333
1986,1.19,moira belen bello marsh,laouen belloli, Laouen Belloli2,96334,96328,50,64,43,58,55.0
1987,0.94,julian delgado,hernan delgado-vivas, Hernan Delgado-Vivas3,18384,18383,100,71,59,64,64.667
1988,0.79,alejandra victoria carbone,alejandra carboni," 
Alejandra Carboni3",39007,39005,100,76,79,86,80.333
1989,0.0,diego fernandez slezak,diego fernandez slezak, Diego Fernandez Slezak2,8259,8258,100,100,100,100,100.0
1990,0.0,andrea goldin,andrea goldin, Andrea Goldin1 ,29218,29216,100,100,100,100,100.0
